POSTCODE,DATE,INDEX
2337,2020-04-28,-0.07466932116188245
2337,2020-04-29,-0.08144015449521584
2337,2020-04-30,-0.08800265449521587
2337,2020-05-01,-0.09435682116188253
2337,2020-05-02,-0.10050265449521582
2337,2020-05-03,-0.10644015449521586
2337,2020-05-04,-0.11216932116188254
2337,2020-05-05,-0.11769015449521585
2337,2020-05-06,-0.12300265449521579
2337,2020-05-07,-0.5008845989396602
2337,2020-05-08,-0.4074470989396603
2337,2020-05-09,-0.3804332100507714
2337,2020-05-10,-0.38685331386670846
2337,2020-05-11,-0.3931359317118263
2337,2020-05-12,-0.39928106358612486
2338,2020-01-22,
2338,2020-01-23,
2338,2020-01-24,
2338,2020-01-25,
2338,2020-01-26,
2338,2020-01-27,
2338,2020-01-28,
2338,2020-01-29,
2338,2020-01-30,
2338,2020-01-31,
2338,2020-02-01,
2338,2020-02-02,
2338,2020-02-03,
2338,2020-02-04,
2338,2020-02-05,
2338,2020-02-06,
2338,2020-02-07,
2338,2020-02-08,
2338,2020-02-09,
2338,2020-02-10,
2338,2020-02-11,
2338,2020-02-12,
2338,2020-02-13,
2338,2020-02-14,
2338,2020-02-15,
2338,2020-02-16,
2338,2020-02-17,
2338,2020-02-18,
2338,2020-02-19,
2338,2020-02-20,
2338,2020-02-21,
2338,2020-02-22,
2338,2020-02-23,
2338,2020-02-24,
2338,2020-02-25,
2338,2020-02-26,
2338,2020-02-27,
2338,2020-02-28,
2338,2020-02-29,
2338,2020-03-01,
2338,2020-03-02,
2338,2020-03-03,
2338,2020-03-04,
2338,2020-03-05,
2338,2020-03-06,
2338,2020-03-07,
2338,2020-03-08,
2338,2020-03-09,
2338,2020-03-10,
2338,2020-03-11,
2338,2020-03-12,
2338,2020-03-13,
2338,2020-03-14,
2338,2020-03-15,
2338,2020-03-16,
2338,2020-03-17,
2338,2020-03-18,
2338,2020-03-19,
2338,2020-03-20,
2338,2020-03-21,
2338,2020-03-22,
2338,2020-03-23,
2338,2020-03-24,
2338,2020-03-25,
2338,2020-03-26,
2338,2020-03-27,
2338,2020-03-28,
2338,2020-03-29,
2338,2020-03-30,
2338,2020-03-31,
2338,2020-04-01,
2338,2020-04-02,
2338,2020-04-03,
2338,2020-04-04,
2338,2020-04-05,
2338,2020-04-06,
2338,2020-04-07,
2338,2020-04-08,
2338,2020-04-09,
2338,2020-04-10,
2338,2020-04-11,
2338,2020-04-12,
2338,2020-04-13,
2338,2020-04-14,
2338,2020-04-15,
2338,2020-04-16,
2338,2020-04-17,
2338,2020-04-18,
2338,2020-04-19,
2338,2020-04-20,
2338,2020-04-21,
2338,2020-04-22,
2338,2020-04-23,
2338,2020-04-24,
2338,2020-04-25,
2338,2020-04-26,
2338,2020-04-27,
2338,2020-04-28,
2338,2020-04-29,
2338,2020-04-30,
2338,2020-05-01,
2338,2020-05-02,
2338,2020-05-03,
2338,2020-05-04,
2338,2020-05-05,
2338,2020-05-06,
2338,2020-05-07,
2338,2020-05-08,
2338,2020-05-09,
2338,2020-05-10,
2338,2020-05-11,
2338,2020-05-12,
2339,2020-01-22,
2339,2020-01-23,
2339,2020-01-24,
2339,2020-01-25,
2339,2020-01-26,
2339,2020-01-27,
2339,2020-01-28,
2339,2020-01-29,
2339,2020-01-30,
2339,2020-01-31,
2339,2020-02-01,
2339,2020-02-02,
2339,2020-02-03,
2339,2020-02-04,
2339,2020-02-05,
2339,2020-02-06,
2339,2020-02-07,
2339,2020-02-08,
2339,2020-02-09,
2339,2020-02-10,
2339,2020-02-11,
2339,2020-02-12,
2339,2020-02-13,
2339,2020-02-14,
2339,2020-02-15,
2339,2020-02-16,
2339,2020-02-17,
2339,2020-02-18,
2339,2020-02-19,
2339,2020-02-20,
2339,2020-02-21,
2339,2020-02-22,
2339,2020-02-23,
2339,2020-02-24,
2339,2020-02-25,
2339,2020-02-26,
2339,2020-02-27,
2339,2020-02-28,
2339,2020-02-29,
2339,2020-03-01,
2339,2020-03-02,
2339,2020-03-03,
2339,2020-03-04,
2339,2020-03-05,
2339,2020-03-06,
2339,2020-03-07,
2339,2020-03-08,
2339,2020-03-09,
2339,2020-03-10,
2339,2020-03-11,
2339,2020-03-12,
2339,2020-03-13,
2339,2020-03-14,
2339,2020-03-15,
2339,2020-03-16,
2339,2020-03-17,
2339,2020-03-18,
2339,2020-03-19,
2339,2020-03-20,
2339,2020-03-21,
2339,2020-03-22,
2339,2020-03-23,
2339,2020-03-24,
2339,2020-03-25,
2339,2020-03-26,
2339,2020-03-27,
2339,2020-03-28,
2339,2020-03-29,
2339,2020-03-30,
2339,2020-03-31,
2339,2020-04-01,
2339,2020-04-02,
2339,2020-04-03,
2339,2020-04-04,
2339,2020-04-05,
2339,2020-04-06,
2339,2020-04-07,
2339,2020-04-08,
2339,2020-04-09,
2339,2020-04-10,
2339,2020-04-11,
2339,2020-04-12,
2339,2020-04-13,
2339,2020-04-14,
2339,2020-04-15,
2339,2020-04-16,
2339,2020-04-17,
2339,2020-04-18,
2339,2020-04-19,
2339,2020-04-20,
2339,2020-04-21,
2339,2020-04-22,
2339,2020-04-23,
2339,2020-04-24,
2339,2020-04-25,
2339,2020-04-26,
2339,2020-04-27,
2339,2020-04-28,
2339,2020-04-29,
2339,2020-04-30,
2339,2020-05-01,
2339,2020-05-02,
2339,2020-05-03,
2339,2020-05-04,
2339,2020-05-05,
2339,2020-05-06,
2339,2020-05-07,
2339,2020-05-08,
2339,2020-05-09,
2339,2020-05-10,
2339,2020-05-11,
2339,2020-05-12,
2340,2020-01-22,0.19002126406497155
2340,2020-01-23,0.19002126406497155
2340,2020-01-24,0.19002126406497155
2340,2020-01-25,0.19002126406497155
2340,2020-01-26,0.19002126406497155
2340,2020-01-27,0.19002126406497155
2340,2020-01-28,0.19002126406497155
2340,2020-01-29,0.19002126406497155
2340,2020-01-30,0.19002126406497155
2340,2020-01-31,0.19002126406497155
2340,2020-02-01,0.19002126406497155
2340,2020-02-02,0.19002126406497155
2340,2020-02-03,0.19002126406497155
2340,2020-02-04,0.19002126406497155
2340,2020-02-05,0.19002126406497155
2340,2020-02-06,0.19002126406497155
2340,2020-02-07,0.19002126406497155
2340,2020-02-08,0.19002126406497155
2340,2020-02-09,0.19002126406497155
2340,2020-02-10,0.19002126406497155
2340,2020-02-11,0.19002126406497155
2340,2020-02-12,0.19002126406497155
2340,2020-02-13,0.19002126406497155
2340,2020-02-14,0.19002126406497155
2340,2020-02-15,0.19002126406497155
2340,2020-02-16,0.19002126406497155
2340,2020-02-17,0.19002126406497155
2340,2020-02-18,0.19002126406497155
2340,2020-02-19,0.19002126406497155
2340,2020-02-20,0.19002126406497155
2340,2020-02-21,0.19002126406497155
2340,2020-02-22,0.19002126406497155
2340,2020-02-23,0.19002126406497155
2340,2020-02-24,0.19002126406497155
2340,2020-02-25,0.19002126406497155
2340,2020-02-26,0.19002126406497155
2340,2020-02-27,0.19002126406497155
2340,2020-02-28,0.19002126406497155
2340,2020-02-29,0.19002126406497155
2340,2020-03-01,0.19002126406497155
2340,2020-03-02,0.19002126406497155
2340,2020-03-03,0.19002126406497155
2340,2020-03-04,0.19002126406497155
2340,2020-03-05,-0.028911050207308553
2340,2020-03-06,-0.2747487916352599
2340,2020-03-07,-0.1470447709506214
2340,2020-03-08,-0.02652102149315616
2340,2020-03-09,0.08682245673713573
2340,2020-03-10,0.1929856637402546
2340,2020-03-11,0.2919685995161997
2340,2020-03-12,0.3837712640649716
2340,2020-03-13,0.3837712640649716
2340,2020-03-14,-0.07821495943900758
2340,2020-03-15,0.3351177841654467
2340,2020-03-16,0.29985992058536615
2340,2020-03-17,0.2637859979775079
2340,2020-03-18,0.22689601634187195
2340,2020-03-19,0.18918997567845808
2340,2020-03-20,-0.25516777372036936
2340,2020-03-21,0.3914668207742835
2340,2020-03-22,0.2513602306959336
2340,2020-03-23,0.28365530108626835
2340,2020-03-24,0.3079122416196255
2340,2020-03-25,0.4041676781812781
2340,2020-03-26,0.371215933336856
2340,2020-03-27,0.3373358513010759
2340,2020-03-28,0.27222440177090745
2340,2020-03-29,0.056116442148586465
2340,2020-03-30,0.06857171716387955
2340,2020-03-31,0.11304050868857385
2340,2020-04-01,0.1592197864196392
2340,2020-04-02,0.32658304444579855
2340,2020-04-03,0.3101181774719579
2340,2020-04-04,0.296317843141337
2340,2020-04-05,0.2830337361349792
2340,2020-04-06,0.2702658564528845
2340,2020-04-07,0.2580142040950526
2340,2020-04-08,0.24627877906148388
2340,2020-04-09,0.2350595813521782
2340,2020-04-10,0.22435661096713566
2340,2020-04-11,0.349373063768034
2340,2020-04-12,0.4923409054578213
2340,2020-04-13,0.6532601360364976
2340,2020-04-14,0.8321307555040626
2340,2020-04-15,-0.08850105558392807
2340,2020-04-16,-0.23751950518626563
2340,2020-04-17,-0.3626235818929803
2340,2020-04-18,-0.5547223766131628
2340,2020-04-19,-0.17295552528957414
2340,2020-04-20,0.0868726686266067
2340,2020-04-21,0.3678235477279729
2340,2020-04-22,0.082071842271641
2340,2020-04-23,-0.00840925130985648
2340,2020-04-24,-0.10573083788951732
2340,2020-04-25,-0.2098929174673413
2340,2020-04-26,-0.3208954900433293
2340,2020-04-27,0.09780826916442942
2340,2020-04-28,0.44262313948329923
2340,2020-04-29,0.21953966875278652
2340,2020-04-30,-0.042365175434516456
2340,2020-05-01,-0.5468211384489798
2340,2020-05-02,-0.13013126813011
2340,2020-05-03,0.35293555531375986
2340,2020-05-04,0.1435484725076298
2340,2020-05-05,0.30050792742265287
2340,2020-05-06,0.27317613256738615
2340,2020-05-07,0.30256503008153113
2340,2020-05-08,0.1764523759541584
2340,2020-05-09,0.27306437010366535
2340,2020-05-10,0.3475370105890827
2340,2020-05-11,0.2909238447971948
2340,2020-05-12,0.36964767385142905
2342,2020-01-22,
2342,2020-01-23,
2342,2020-01-24,
2342,2020-01-25,
2342,2020-01-26,
2342,2020-01-27,
2342,2020-01-28,
2342,2020-01-29,
2342,2020-01-30,
2342,2020-01-31,
2342,2020-02-01,
2342,2020-02-02,
2342,2020-02-03,
2342,2020-02-04,
2342,2020-02-05,
2342,2020-02-06,
2342,2020-02-07,
2342,2020-02-08,
2342,2020-02-09,
2342,2020-02-10,
2342,2020-02-11,
2342,2020-02-12,
2342,2020-02-13,
2342,2020-02-14,
2342,2020-02-15,
2342,2020-02-16,
2342,2020-02-17,
2342,2020-02-18,
2342,2020-02-19,
2342,2020-02-20,
2342,2020-02-21,
2342,2020-02-22,
2342,2020-02-23,
2342,2020-02-24,
2342,2020-02-25,
2342,2020-02-26,
2342,2020-02-27,
2342,2020-02-28,
2342,2020-02-29,
2342,2020-03-01,
2342,2020-03-02,
2342,2020-03-03,
2342,2020-03-04,
2342,2020-03-05,
2342,2020-03-06,
2342,2020-03-07,
2342,2020-03-08,
2342,2020-03-09,
2342,2020-03-10,
2342,2020-03-11,
2342,2020-03-12,
2342,2020-03-13,
2342,2020-03-14,
2342,2020-03-15,
2342,2020-03-16,
2342,2020-03-17,
2342,2020-03-18,
2342,2020-03-19,
2342,2020-03-20,
2342,2020-03-21,
2342,2020-03-22,
2342,2020-03-23,
2342,2020-03-24,
2342,2020-03-25,
2342,2020-03-26,
2342,2020-03-27,
2342,2020-03-28,
2342,2020-03-29,
2342,2020-03-30,
2342,2020-03-31,
2342,2020-04-01,
2342,2020-04-02,
2342,2020-04-03,
2342,2020-04-04,
2342,2020-04-05,
2342,2020-04-06,
2342,2020-04-07,
2342,2020-04-08,
2342,2020-04-09,
2342,2020-04-10,
2342,2020-04-11,
2342,2020-04-12,
2342,2020-04-13,
2342,2020-04-14,
2342,2020-04-15,
2342,2020-04-16,
2342,2020-04-17,
2342,2020-04-18,
2342,2020-04-19,
2342,2020-04-20,
2342,2020-04-21,
2342,2020-04-22,
2342,2020-04-23,
2342,2020-04-24,
2342,2020-04-25,
2342,2020-04-26,
2342,2020-04-27,
2342,2020-04-28,
2342,2020-04-29,
2342,2020-04-30,
2342,2020-05-01,
2342,2020-05-02,
2342,2020-05-03,
2342,2020-05-04,
2342,2020-05-05,
2342,2020-05-06,
2342,2020-05-07,
2342,2020-05-08,
2342,2020-05-09,
2342,2020-05-10,
2342,2020-05-11,
2342,2020-05-12,
2343,2020-01-22,
2343,2020-01-23,
2343,2020-01-24,
2343,2020-01-25,
2343,2020-01-26,
2343,2020-01-27,
2343,2020-01-28,
2343,2020-01-29,
2343,2020-01-30,
2343,2020-01-31,
2343,2020-02-01,
2343,2020-02-02,
2343,2020-02-03,
2343,2020-02-04,
2343,2020-02-05,
2343,2020-02-06,
2343,2020-02-07,
2343,2020-02-08,
2343,2020-02-09,
2343,2020-02-10,
2343,2020-02-11,
2343,2020-02-12,
2343,2020-02-13,
2343,2020-02-14,
2343,2020-02-15,
2343,2020-02-16,
2343,2020-02-17,
2343,2020-02-18,
2343,2020-02-19,
2343,2020-02-20,
2343,2020-02-21,
2343,2020-02-22,
2343,2020-02-23,
2343,2020-02-24,
2343,2020-02-25,
2343,2020-02-26,
2343,2020-02-27,
2343,2020-02-28,
2343,2020-02-29,
2343,2020-03-01,
2343,2020-03-02,
2343,2020-03-03,
2343,2020-03-04,
2343,2020-03-05,
2343,2020-03-06,
2343,2020-03-07,
2343,2020-03-08,
2343,2020-03-09,
2343,2020-03-10,
2343,2020-03-11,
2343,2020-03-12,
2343,2020-03-13,
2343,2020-03-14,
2343,2020-03-15,
2343,2020-03-16,
2343,2020-03-17,
2343,2020-03-18,
2343,2020-03-19,
2343,2020-03-20,
2343,2020-03-21,
2343,2020-03-22,
2343,2020-03-23,
2343,2020-03-24,
2343,2020-03-25,
2343,2020-03-26,
2343,2020-03-27,
2343,2020-03-28,
2343,2020-03-29,
2343,2020-03-30,
2343,2020-03-31,
2343,2020-04-01,
2343,2020-04-02,
2343,2020-04-03,
2343,2020-04-04,
2343,2020-04-05,
2343,2020-04-06,
2343,2020-04-07,
2343,2020-04-08,
2343,2020-04-09,
2343,2020-04-10,
2343,2020-04-11,
2343,2020-04-12,
2343,2020-04-13,
2343,2020-04-14,
2343,2020-04-15,
2343,2020-04-16,
2343,2020-04-17,
2343,2020-04-18,
2343,2020-04-19,
2343,2020-04-20,
2343,2020-04-21,
2343,2020-04-22,
2343,2020-04-23,
2343,2020-04-24,
2343,2020-04-25,
2343,2020-04-26,
2343,2020-04-27,
2343,2020-04-28,
2343,2020-04-29,
2343,2020-04-30,
2343,2020-05-01,
2343,2020-05-02,
2343,2020-05-03,
2343,2020-05-04,
2343,2020-05-05,
2343,2020-05-06,
2343,2020-05-07,
2343,2020-05-08,
2343,2020-05-09,
2343,2020-05-10,
2343,2020-05-11,
2343,2020-05-12,
2344,2020-01-22,
2344,2020-01-23,
2344,2020-01-24,
2344,2020-01-25,
2344,2020-01-26,
2344,2020-01-27,
2344,2020-01-28,
2344,2020-01-29,
2344,2020-01-30,
2344,2020-01-31,
2344,2020-02-01,
2344,2020-02-02,
2344,2020-02-03,
2344,2020-02-04,
2344,2020-02-05,
2344,2020-02-06,
2344,2020-02-07,
2344,2020-02-08,
2344,2020-02-09,
2344,2020-02-10,
2344,2020-02-11,
2344,2020-02-12,
2344,2020-02-13,
2344,2020-02-14,
2344,2020-02-15,
2344,2020-02-16,
2344,2020-02-17,
2344,2020-02-18,
2344,2020-02-19,
2344,2020-02-20,
2344,2020-02-21,
2344,2020-02-22,
2344,2020-02-23,
2344,2020-02-24,
2344,2020-02-25,
2344,2020-02-26,
2344,2020-02-27,
2344,2020-02-28,
2344,2020-02-29,
2344,2020-03-01,
2344,2020-03-02,
2344,2020-03-03,
2344,2020-03-04,
2344,2020-03-05,
2344,2020-03-06,
2344,2020-03-07,
2344,2020-03-08,
2344,2020-03-09,
2344,2020-03-10,
2344,2020-03-11,
2344,2020-03-12,
2344,2020-03-13,
2344,2020-03-14,
2344,2020-03-15,
2344,2020-03-16,
2344,2020-03-17,
2344,2020-03-18,
2344,2020-03-19,
2344,2020-03-20,
2344,2020-03-21,
2344,2020-03-22,
2344,2020-03-23,
2344,2020-03-24,
2344,2020-03-25,
2344,2020-03-26,
2344,2020-03-27,
2344,2020-03-28,
2344,2020-03-29,
2344,2020-03-30,
2344,2020-03-31,
2344,2020-04-01,
2344,2020-04-02,
2344,2020-04-03,
2344,2020-04-04,
2344,2020-04-05,
2344,2020-04-06,
2344,2020-04-07,
2344,2020-04-08,
2344,2020-04-09,
2344,2020-04-10,
2344,2020-04-11,
2344,2020-04-12,
2344,2020-04-13,
2344,2020-04-14,
2344,2020-04-15,
2344,2020-04-16,
2344,2020-04-17,
2344,2020-04-18,
2344,2020-04-19,
2344,2020-04-20,
2344,2020-04-21,
2344,2020-04-22,
2344,2020-04-23,
2344,2020-04-24,
2344,2020-04-25,
2344,2020-04-26,
2344,2020-04-27,
2344,2020-04-28,
2344,2020-04-29,
2344,2020-04-30,
2344,2020-05-01,
2344,2020-05-02,
2344,2020-05-03,
2344,2020-05-04,
2344,2020-05-05,
2344,2020-05-06,
2344,2020-05-07,
2344,2020-05-08,
2344,2020-05-09,
2344,2020-05-10,
2344,2020-05-11,
2344,2020-05-12,
2345,2020-01-22,
2345,2020-01-23,
2345,2020-01-24,
2345,2020-01-25,
2345,2020-01-26,
2345,2020-01-27,
2345,2020-01-28,
2345,2020-01-29,
2345,2020-01-30,
2345,2020-01-31,
2345,2020-02-01,
2345,2020-02-02,
2345,2020-02-03,
2345,2020-02-04,
2345,2020-02-05,
2345,2020-02-06,
2345,2020-02-07,
2345,2020-02-08,
2345,2020-02-09,
2345,2020-02-10,
2345,2020-02-11,
2345,2020-02-12,
2345,2020-02-13,
2345,2020-02-14,
2345,2020-02-15,
2345,2020-02-16,
2345,2020-02-17,
2345,2020-02-18,
2345,2020-02-19,
2345,2020-02-20,
2345,2020-02-21,
2345,2020-02-22,
2345,2020-02-23,
2345,2020-02-24,
2345,2020-02-25,
2345,2020-02-26,
2345,2020-02-27,
2345,2020-02-28,
2345,2020-02-29,
2345,2020-03-01,
2345,2020-03-02,
2345,2020-03-03,
2345,2020-03-04,
2345,2020-03-05,
2345,2020-03-06,
2345,2020-03-07,
2345,2020-03-08,
2345,2020-03-09,
2345,2020-03-10,
2345,2020-03-11,
2345,2020-03-12,
2345,2020-03-13,
2345,2020-03-14,
2345,2020-03-15,
2345,2020-03-16,
2345,2020-03-17,
2345,2020-03-18,
2345,2020-03-19,
2345,2020-03-20,
2345,2020-03-21,
2345,2020-03-22,
2345,2020-03-23,
2345,2020-03-24,
2345,2020-03-25,
2345,2020-03-26,
2345,2020-03-27,
2345,2020-03-28,
2345,2020-03-29,
2345,2020-03-30,
2345,2020-03-31,
2345,2020-04-01,
2345,2020-04-02,
2345,2020-04-03,
2345,2020-04-04,
2345,2020-04-05,
2345,2020-04-06,
2345,2020-04-07,
2345,2020-04-08,
2345,2020-04-09,
2345,2020-04-10,
2345,2020-04-11,
2345,2020-04-12,
2345,2020-04-13,
2345,2020-04-14,
2345,2020-04-15,
2345,2020-04-16,
2345,2020-04-17,
2345,2020-04-18,
2345,2020-04-19,
2345,2020-04-20,
2345,2020-04-21,
2345,2020-04-22,
2345,2020-04-23,
2345,2020-04-24,
2345,2020-04-25,
2345,2020-04-26,
2345,2020-04-27,
2345,2020-04-28,
2345,2020-04-29,
2345,2020-04-30,
2345,2020-05-01,
2345,2020-05-02,
2345,2020-05-03,
2345,2020-05-04,
2345,2020-05-05,
2345,2020-05-06,
2345,2020-05-07,
2345,2020-05-08,
2345,2020-05-09,
2345,2020-05-10,
2345,2020-05-11,
2345,2020-05-12,
2346,2020-01-22,
2346,2020-01-23,
2346,2020-01-24,
2346,2020-01-25,
2346,2020-01-26,
2346,2020-01-27,
2346,2020-01-28,
2346,2020-01-29,
2346,2020-01-30,
2346,2020-01-31,
2346,2020-02-01,
2346,2020-02-02,
2346,2020-02-03,
2346,2020-02-04,
2346,2020-02-05,
2346,2020-02-06,
2346,2020-02-07,
2346,2020-02-08,
2346,2020-02-09,
2346,2020-02-10,
2346,2020-02-11,
2346,2020-02-12,
2346,2020-02-13,
2346,2020-02-14,
2346,2020-02-15,
2346,2020-02-16,
2346,2020-02-17,
2346,2020-02-18,
2346,2020-02-19,
2346,2020-02-20,
2346,2020-02-21,
2346,2020-02-22,
2346,2020-02-23,
2346,2020-02-24,
2346,2020-02-25,
2346,2020-02-26,
2346,2020-02-27,
2346,2020-02-28,
2346,2020-02-29,
2346,2020-03-01,
2346,2020-03-02,
2346,2020-03-03,
2346,2020-03-04,
2346,2020-03-05,
2346,2020-03-06,
2346,2020-03-07,
2346,2020-03-08,
2346,2020-03-09,
2346,2020-03-10,
2346,2020-03-11,
2346,2020-03-12,
2346,2020-03-13,
2346,2020-03-14,
2346,2020-03-15,
2346,2020-03-16,
2346,2020-03-17,
2346,2020-03-18,
2346,2020-03-19,
2346,2020-03-20,
2346,2020-03-21,
2346,2020-03-22,
2346,2020-03-23,
2346,2020-03-24,
2346,2020-03-25,
2346,2020-03-26,
2346,2020-03-27,
2346,2020-03-28,
2346,2020-03-29,
2346,2020-03-30,
2346,2020-03-31,
2346,2020-04-01,
2346,2020-04-02,
2346,2020-04-03,
2346,2020-04-04,
2346,2020-04-05,
2346,2020-04-06,
2346,2020-04-07,
2346,2020-04-08,
2346,2020-04-09,
2346,2020-04-10,
2346,2020-04-11,
2346,2020-04-12,
2346,2020-04-13,
2346,2020-04-14,
2346,2020-04-15,
2346,2020-04-16,
2346,2020-04-17,
2346,2020-04-18,
2346,2020-04-19,
2346,2020-04-20,
2346,2020-04-21,
2346,2020-04-22,
2346,2020-04-23,
2346,2020-04-24,
2346,2020-04-25,
2346,2020-04-26,
2346,2020-04-27,
2346,2020-04-28,
2346,2020-04-29,
2346,2020-04-30,
2346,2020-05-01,
2346,2020-05-02,
2346,2020-05-03,
2346,2020-05-04,
2346,2020-05-05,
2346,2020-05-06,
2346,2020-05-07,
2346,2020-05-08,
2346,2020-05-09,
2346,2020-05-10,
2346,2020-05-11,
2346,2020-05-12,
2347,2020-01-22,
2347,2020-01-23,
2347,2020-01-24,
2347,2020-01-25,
2347,2020-01-26,
2347,2020-01-27,
2347,2020-01-28,
2347,2020-01-29,
2347,2020-01-30,
2347,2020-01-31,
2347,2020-02-01,
2347,2020-02-02,
2347,2020-02-03,
2347,2020-02-04,
2347,2020-02-05,
2347,2020-02-06,
2347,2020-02-07,
2347,2020-02-08,
2347,2020-02-09,
2347,2020-02-10,
2347,2020-02-11,
2347,2020-02-12,
2347,2020-02-13,
2347,2020-02-14,
2347,2020-02-15,
2347,2020-02-16,
2347,2020-02-17,
2347,2020-02-18,
2347,2020-02-19,
2347,2020-02-20,
2347,2020-02-21,
2347,2020-02-22,
2347,2020-02-23,
2347,2020-02-24,
2347,2020-02-25,
2347,2020-02-26,
2347,2020-02-27,
2347,2020-02-28,
2347,2020-02-29,
2347,2020-03-01,
2347,2020-03-02,
2347,2020-03-03,
2347,2020-03-04,
2347,2020-03-05,
2347,2020-03-06,
2347,2020-03-07,
2347,2020-03-08,
2347,2020-03-09,
2347,2020-03-10,
2347,2020-03-11,
2347,2020-03-12,
2347,2020-03-13,
2347,2020-03-14,
2347,2020-03-15,
2347,2020-03-16,
2347,2020-03-17,
2347,2020-03-18,
2347,2020-03-19,
2347,2020-03-20,
2347,2020-03-21,
2347,2020-03-22,
2347,2020-03-23,
2347,2020-03-24,
2347,2020-03-25,
2347,2020-03-26,
2347,2020-03-27,
2347,2020-03-28,
2347,2020-03-29,
2347,2020-03-30,
2347,2020-03-31,
2347,2020-04-01,
2347,2020-04-02,
2347,2020-04-03,
2347,2020-04-04,
2347,2020-04-05,
2347,2020-04-06,
2347,2020-04-07,
2347,2020-04-08,
2347,2020-04-09,
2347,2020-04-10,
2347,2020-04-11,
2347,2020-04-12,
2347,2020-04-13,
2347,2020-04-14,
2347,2020-04-15,
2347,2020-04-16,
2347,2020-04-17,
2347,2020-04-18,
2347,2020-04-19,
2347,2020-04-20,
2347,2020-04-21,
2347,2020-04-22,
2347,2020-04-23,
2347,2020-04-24,
2347,2020-04-25,
2347,2020-04-26,
2347,2020-04-27,
2347,2020-04-28,
2347,2020-04-29,
2347,2020-04-30,
2347,2020-05-01,
2347,2020-05-02,
2347,2020-05-03,
2347,2020-05-04,
2347,2020-05-05,
2347,2020-05-06,
2347,2020-05-07,
2347,2020-05-08,
2347,2020-05-09,
2347,2020-05-10,
2347,2020-05-11,
2347,2020-05-12,
2350,2020-01-22,0.16058251103420754
2350,2020-01-23,0.16058251103420754
2350,2020-01-24,0.16058251103420754
2350,2020-01-25,0.16058251103420754
2350,2020-01-26,0.16058251103420754
2350,2020-01-27,0.16058251103420754
2350,2020-01-28,0.16058251103420754
2350,2020-01-29,0.16058251103420754
2350,2020-01-30,0.1908855413372378
2350,2020-01-31,0.16058251103420754
2350,2020-02-01,0.16058251103420754
2350,2020-02-02,0.16058251103420754
2350,2020-02-03,0.16058251103420754
2350,2020-02-04,0.16058251103420754
2350,2020-02-05,0.16058251103420754
2350,2020-02-06,0.16058251103420754
2350,2020-02-07,0.16058251103420754
2350,2020-02-08,0.16058251103420754
2350,2020-02-09,0.16058251103420754
2350,2020-02-10,0.16058251103420754
2350,2020-02-11,0.16058251103420754
2350,2020-02-12,0.16058251103420754
2350,2020-02-13,0.16058251103420754
2350,2020-02-14,0.16058251103420754
2350,2020-02-15,0.16058251103420754
2350,2020-02-16,0.16058251103420754
2350,2020-02-17,0.16058251103420754
2350,2020-02-18,0.16058251103420754
2350,2020-02-19,0.16058251103420754
2350,2020-02-20,0.16058251103420754
2350,2020-02-21,0.16058251103420754
2350,2020-02-22,0.16058251103420754
2350,2020-02-23,0.16058251103420754
2350,2020-02-24,0.16058251103420754
2350,2020-02-25,0.16058251103420754
2350,2020-02-26,0.16058251103420754
2350,2020-02-27,0.16058251103420754
2350,2020-02-28,0.16058251103420754
2350,2020-02-29,0.16058251103420754
2350,2020-03-01,0.16058251103420754
2350,2020-03-02,0.16058251103420754
2350,2020-03-03,0.16058251103420754
2350,2020-03-04,0.16058251103420754
2350,2020-03-05,0.16058251103420754
2350,2020-03-06,0.16058251103420754
2350,2020-03-07,0.16058251103420754
2350,2020-03-08,-0.003968260570730825
2350,2020-03-09,-0.19012057538554558
2350,2020-03-10,-0.13657567480830476
2350,2020-03-11,-0.08335820907331368
2350,2020-03-12,-0.030468178180572097
2350,2020-03-13,-0.0318288245854986
2350,2020-03-14,-0.24841802037314129
2350,2020-03-15,-0.04903348476738076
2350,2020-03-16,0.09676845222708488
2350,2020-03-17,-0.16423861607784304
2350,2020-03-18,-0.21631985295780673
2350,2020-03-19,-0.1526147449579036
2350,2020-03-20,0.22253549973440082
2350,2020-03-21,-0.14261754878786312
2350,2020-03-22,-0.47379690709772837
2350,2020-03-23,-0.17112720632534392
2350,2020-03-24,-0.16969772604029318
2350,2020-03-25,-0.11322716448802492
2350,2020-03-26,-0.07248311082928269
2350,2020-03-27,-0.09132572261437374
2350,2020-03-28,-0.17556867845939658
2350,2020-03-29,-0.27151442277617543
2350,2020-03-30,0.09160983644971968
2350,2020-03-31,0.030524738437352844
2350,2020-04-01,-0.25996073199249947
2350,2020-04-02,-0.5595202764964258
2350,2020-04-03,-0.868153895074426
2350,2020-04-04,-0.08882455068946357
2350,2020-04-05,0.013421460362165877
2350,2020-04-06,0.15513716838349187
2350,2020-04-07,-0.3491698508679091
2350,2020-04-08,-0.22856439307615115
2350,2020-04-09,-0.10974067311726762
2350,2020-04-10,0.25114846232945176
2350,2020-04-11,-1.0844314965764459
2350,2020-04-12,-0.3305583304823432
2350,2020-04-13,0.22331483561175927
2350,2020-04-14,-0.2895307482941385
2350,2020-04-15,-0.11963327664448029
2350,2020-04-16,-0.22601666919235328
2350,2020-04-17,-0.3086923246470723
